OBJECTID,REFNUM,SignificantName,OtherName,Location,StreetIndex,County,Architect,Builder,BeginYear,EndYear,SurveyType,SurveyDate,PIN,GlobalID,x,y,Reference Number,Url_img,Item ID,URL
26446,129572,,,5712 N. New Hampshire,"New Hampshire, N",Cook,"Pearson, George F.", ,1921,1921,National Register Application,8/2/02,1306310012,482a55e8-dc9e-4d12-871e-779a48d4ee73,-9773816.246,5158779.065200002,129572,,,
26450,129576,,,5617 N. Newark Av,"Newark, N",Cook,"Allison, Lyman J.", ,1926,1926,National Register Application,8/2/02,1306416010,a686e8ed-0bb6-49a1-9f42-d3ab9923bed5,-9773296.2,5158462.607,129576,,,
26451,129578,,,5623-5626 N. Newark Av,"Newark, N",Cook,, ,1922,1922,National Register Application,8/2/02,1306416009,1576922f-0e52-48f8-841b-e4a2097a71ce,-9773298.32,5158481.220399999,129578,,,
26452,129579,,,5627 N. Newark Ave,"Newark, N",Cook,, ,1925,1925,National Register Application,8/2/02,1306416008,9f46db95-c620-4c36-8dba-6f4b8537a032,-9773299.321,5158493.623000002,129579,,,
26453,129580,,,5642 N. Newark Av,"Newark, N",Cook,"Martin, J. A.", ,1922,1922,National Register Application,8/2/02,1306415019,ce724dec-945d-4512-b2d3-119e7fd5ca00,-9773304.966,5158543.6719999965,129580,,,
26454,129581,,,5647 N. Newark Av,"Newark, N",Cook,"Braucher, Ernest N.", ,1925,1925,National Register Application,8/2/02,1306416004,98d1641d-b155-4407-92c0-bbcc0e8c38d9,-9773306.386,5158555.668399996,129581,,,
26455,129582,,,5653 N. Newark Av,"Newark, N",Cook,, ,1922,1922,National Register Application,8/2/02,1306416003,368f80b6-2914-40a7-a0ad-38275539d0ed,-9773308.087,5158574.686,129582,,,
26456,129583,,,5656 N. Newark Av,"Newark, N",Cook,"Allison, Lyman J.", ,1928,1928,National Register Application,8/2/02,1306415016,b07f025a-b053-408a-b783-80d908cbe99b,-9773309.507,5158586.682599996,129583,,,
26457,129584,,,5659 N. Newark Av,"Newark, N",Cook,, ,1922,1922,National Register Application,8/2/02,1306416002,53f47695-db6f-48e1-9e11-bf253479f665,-9773310.207,5158593.301,129584,,,
26458,129585,,,5662 N. Newark Av,"Newark, N",Cook,"Bruns, Benedict J.", ,1925,1925,National Register Application,8/2/02,1306415015,e30fabd6-9274-4b1b-8af3-5443bd8c0ca0,-9773311.619,5158605.709899999,129585,https://idnr.maps.arcgis.com/sharing/rest/content/items/83c9c4516c81487e90807aaef093adac/data,,
26459,129586,,,5667 N. Newark Av,"Newark, N",Cook,"De Frinne, Albert", ,1922,1922,National Register Application,8/2/02,1306416041,0a57fbc2-7c8b-4aa5-ba02-d6706ee44ca2,-9773313.04,5158617.706399998,129586,,,
26460,129587,,,5702 N. Newark Av,"Newark, N",Cook,, ,1922,1922,National Register Application,8/2/02,1306405018,547644a8-09b0-4d1b-bb51-a04df51308c6,-9773326.989,5158729.413099996,129587,,,
26461,129588,,,5712 N. Newark Av,"Newark, N",Cook,"Exelcra, Jay", ,1921,1921,National Register Application,8/2/02,1306405016,0fc0b8ab-d589-4d64-a52e-d8a78f905e83,-9773334.414,5158750.190800002,129588,,,
26462,129589,,,5718-5720 N. Newark Av,"Newark, N",Cook,"Hansen, Paul", ,1927,1927,National Register Application,8/2/02,1306405015,00261b90-2260-4324-9114-d1980c3f2168,-9773339.116,5158762.661700002,129589,,,
26463,129590,,,5719 N. Newark Av,"Newark, N",Cook,"Newman, Edgar M.", ,1922,1922,National Register Application,8/2/02,1306406005,d0fc7656-4eb9-40bc-9205-179245297b93,-9773339.116,5158762.661700002,129590,,,
26464,129591,,,5723 N. Newark Av,"Newark, N",Cook,Zook & McCaughey, ,1926,1926,National Register Application,8/2/02,1306406004,9482da50-9489-4e85-9a32-d68bc0234f4c,-9773342.251,5158770.976,129591,,,
26465,129592,,,5724 N. Newark Av,"Newark, N",Cook,"Rowe, Charles B.", ,1939,1939,National Register Application,8/2/02,1306405014,8a403ba7-53be-4095-8b2e-4a09bfd87efb,-9773343.817,5158775.132700002,129592,,,
26466,129593,,,5733 N. Newark Av,"Newark, N",Cook,, ,1920,1920,National Register Application,8/2/02,1306406002,7c84e23e-ec87-46f4-b798-278f8d163c2c,-9773350.079,5158792.174099999,129593,,,
26468,129595,,,5801 N. Newark Av,"Newark, N",Cook,"Allison, Lyman J.", ,1927,1927,National Register Application,8/2/02,1306404034,85cfe0a6-edd2-4777-b38b-a1942d898546,-9773403.304,5158936.817900003,129595,,,
26469,129596,,,5806 N. Newark Av,"Newark, N",Cook,Zook & McCaughey, ,1926,1926,National Register Application,8/2/02,1306309030,02a035e8-99ff-4ec7-ab80-72ffd109d5f2,-9773407.524,5158952.994,129596,https://idnr.maps.arcgis.com/sharing/rest/content/items/dbe8af00ec874685b7cdda5c628e2d13/data,,
26470,129597,,,5811 N. Newark Av,"Newark, N",Cook,Olsen & Urbain, ,1921,1921,National Register Application,8/2/02,1306404008,5a9b8639-32c6-4a31-b9fd-b65e27f4e08d,-9773410.209,5158963.364899996,129597,https://idnr.maps.arcgis.com/sharing/rest/content/items/706513dc5ecc453f8e2de61e66ea6590/data,,
26471,129598,,,5820 N. Newark Av,"Newark, N",Cook,, ,1907,1907,National Register Application,8/2/02,1306309028,a6c53cbf-1422-4f31-b315-b3573e8d55d2,-9773416.705,5158989.904299994,129598,,,
26472,129599,,,5829 N. Newark Av,"Newark, N",Cook,"Wheeler, Charles F.", ,1924,1924,National Register Application,8/2/02,1306404005,0aa5ca3f-ba13-466b-a660-6ead89cd8e0e,-9773421.649,5159011.460800001,129599,,,
26473,129600,,,5830 N. Newark Av,"Newark, N",Cook,"Odgers, Philip G.", ,1930,1930,National Register Application,8/2/02,1306309026,880e56ab-6f2d-460f-a967-353881544910,-9773423.2,5159016.444,129600,,,
26474,129601,,,5833 N. Newark Av,"Newark, N",Cook,"Johnson, Harry M.", ,1932,1932,National Register Application,8/2/02,1306404004,e83ab72f-c877-42a4-a4e3-e9085bc1ce2e,-9773424.325,5159022.243799998,129601,https://idnr.maps.arcgis.com/sharing/rest/content/items/faf2548d403e4b4b8334d9a924c0a4b3/data,,
26476,129603,,,5838 N. Newark Av,"Newark, N",Cook,"Odgers, Philip G.", ,1921,1921,Property Tax Assessment Freeze,10/27/03,1306309025,994691c3-7e5b-4133-a961-bb523930605b,-9773428.144,5159038.000299993,129603,,,
26477,129604,,,5843 N. Newark Av,"Newark, N",Cook,Olsen & Urbain, ,1921,1921,National Register Application,8/2/02,1306404002,02dc221c-be7c-47bd-aac3-a74618611991,-9773430.821,5159048.783299997,129604,,,
26478,129605,,,5846 N. Newark Av,"Newark, N",Cook,"Schuler, H.A.", ,1929,1929,National Register Application,8/2/02,1306309024,6f02a463-c740-4edc-ba84-1dd7df05353d,-9773433.506,5159059.152,129605,,,
26480,129607,"Marquette, George, House",,5932 N. Newark Av,"Newark, N",Cook,, ,1890,1890,National Register Application,8/2/02,1306306040,4ff6ae7f-d4f9-4e98-8746-1ba63204512b,-9773483.277,5159300.737,129607,https://idnr.maps.arcgis.com/sharing/rest/content/items/b13a4c8d087545c1955f6a463dcb717d/data,,
26482,129609,,,5966 N. Newark Av,"Newark, N",Cook,"Presto, William C.", ,1930,1930,National Register Application,8/2/02,1306306027,e45aa45f-c216-4c50-a2f3-7d19b821d52d,-9773498.26,5159401.326800001,129609,https://idnr.maps.arcgis.com/sharing/rest/content/items/256229f0f3784e7dab3036409ab8b4a1/data,,
26484,129611,,,5627 N. Newcastle Av,"Newcastle, N",Cook,"Martin, J. A.", ,1926,1926,National Register Application,8/2/02,1306415007,8862a843-d804-4876-a072-5f433a62c842,-9773591.16,5158500.352799998,129611,https://idnr.maps.arcgis.com/sharing/rest/content/items/6ac1e6ae8d584a2892a21da1ad8bbe76/data,,
26485,129612,,,5637 N. Newcastle Av,"Newcastle, N",Cook,"Martini, Elizabeth A.", ,1926,1926,National Register Application,8/2/02,1306415006,e18c4dba-5849-4025-ac7e-5739b4c8a8bc,-9773589.737,5158532.520499997,129612,,,
26487,129614,,,5655 N. Newcastle Av,"Newcastle, N",Cook,"Uehe, J.G.", ,1919,1919,National Register Application,8/2/02,1306415003,be543305-81eb-4f3f-ba2b-df93ec6c7ac6,-9773587.006,5158590.667300003,129614,,,
26489,129616,,,5701 N. Newcastle Av,"Newcastle, N",Cook,"Wheeler, Charles F.", ,1928,1928,National Register Application,8/2/02,1306405008,24f72bba-e510-4a3c-b6df-ec52b4cd8f31,-9773580.527,5158739.550499993,129616,,,
26492,129619,"Sherwin, Ezra B., House",,5726 N. Newcastle Av,"Newcastle, N",Cook,, ,1870,1870,National Register Application,8/2/02,1306311004,5acb9256-eafe-4201-9fae-74f7037dfd0a,-9773577.12,5158789.842699995,129619,https://idnr.maps.arcgis.com/sharing/rest/content/items/38e93edb738c441d9d20fd459027b2fb/data,,
26494,129621,,,5730 N. Newcastle Av,"Newcastle, N",Cook,"Teisen, Axel V.", ,1924,1924,National Register Application,8/2/02,1306311003,3ea89bea-cb14-4615-8863-ebd797d607ee,-9773576.563,5158797.673600001,129621,,,
26495,129622,,,5733 N. Newcastle Av,"Newcastle, N",Cook,, ,1922,1922,National Register Application,8/2/02,1306405002,97326155-28a6-4faf-a067-58a2ceb00b2e,-9773576.486,5158801.800700001,129622,,,
26498,129627,"Manning, J. J., House",,5834 N. Nickerson Av,"Nickerson, N",Cook,, ,1894,1894,Property Tax Assessment Freeze,4/7/03,1306308044,eec4ecf4-6ca3-4de2-b72f-59618ecc02ee,-9774008.933,5159075.744499992,129627,https://idnr.maps.arcgis.com/sharing/rest/content/items/dff8a4bf43074988a5a6550123407583/data,,
26501,129631,,,5922 N. Nickerson Av,"Nickerson, N",Cook,, ,1896,1896,National Register Application,8/2/02,1306303032,b4eddf72-e2c6-4504-95fd-ecda76cf8422,-9774195.216,5159253.017699999,129631,https://idnr.maps.arcgis.com/sharing/rest/content/items/28dfbd72d82b41f08612b18917fb9ced/data,,
26502,129632,,,5930 N. Nickerson Av,"Nickerson, N",Cook,, ,1911,1911,National Register Application,8/2/02,1306303041,41e579ff-7017-47a5-9255-07e15540673b,-9774204.249,5159275.888599998,129632,https://idnr.maps.arcgis.com/sharing/rest/content/items/ecdac97af6db4829b59cb9d82b24e88f/data,,
26503,129633,Norwood Park School,,5945 N. Nickerson Av,"Nickerson, N",Cook,"Hussander, Arthur F.", ,1916,1916,National Register Application,8/2/02,1306304003,dbd3d382-aca4-48f1-b4e2-39417abbd349,-9774219.552,5159315.390600001,129633,https://idnr.maps.arcgis.com/sharing/rest/content/items/e9e86ca3648348a3a32121d31229f194/data,,
26504,129634,,,6000 N. Nickerson Av,"Nickerson, N",Cook,"Aroner, Jacob S.", ,1915,1915,National Register Application,8/2/02,1306114039,48eb62e1-010d-4eb9-95fc-4af3e76268e8,-9774279.878,5159477.092900001,129634,,,
26505,129635,"Morton, Russell, House",,6010 N. Nickerson Av,"Nickerson, N",Cook,, ,1870,1870,National Register Application,8/2/02,1306114027,86c07b7a-beb7-4270-b440-8de471e44407,-9774277.595,5159511.312100002,129635,https://idnr.maps.arcgis.com/sharing/rest/content/items/6a22d9d08362432d8c0b3562400a8a1d/data,,
26506,129636,,,6014 N. Nickerson Av,"Nickerson, N",Cook,"Mahaffey, David", ,1926,1926,National Register Application,8/2/02,1306114026,3301b578-10ef-49e2-95b7-4939bfe47764,-9774276.931,5159524.922300002,129636,,,
26507,129637,,,6035 N. Nickerson Av,"Nickerson, N",Cook,"Johnson, Harry M.", ,1928,1928,National Register Application,8/2/02,1306115011,8a30af0d-31d1-497d-affa-c456afa5c69c,-9774272.795,5159592.542,129637,,,
26508,129638,,,6040 N. Nickerson Av,"Nickerson, N",Cook,, ,1903,1903,National Register Application,8/2/02,1306114021,fbe38647-0079-41a3-b9ba-6502831cf39b,-9774271.597,5159612.746899996,129638,https://idnr.maps.arcgis.com/sharing/rest/content/items/2cee318c9a9f40b8857bd922b258c1e1/data,,
26520,129650,,,5837 N. Nicolet Av,"Nicolet, N",Cook,, ,1870,1870,National Register Application,,1306308034,975f97f8-1382-43b8-bfb0-78a1739f70b0,-9774182.292,5159041.435099999,129650,https://idnr.maps.arcgis.com/sharing/rest/content/items/bad8a59036e04de1a7ac23e91ca0ba95/data,,
26521,129651,,,5757 N. Nina Av,"Nina, N",Cook,"Allison, Lyman J.", ,1926,1926,National Register Application,8/2/02,1306312021,3919a2cb-7ac0-4d54-8c08-13102d0b9614,-9774525.946,5158916.198399996,129651,,,
26524,129654,,,5826 N. Nina Av,"Nina, N",Cook,"Allison, Lyman J.", ,1927,1927,National Register Application,8/2/02,1306303024,58fbbda2-b4c1-444f-b450-2d74d5ae4636,-9774379.62,5159022.842,129654,,,
26526,129656,,,5832 N. Nina Av,"Nina, N",Cook,"Lovdall, George F.", ,1926,1926,National Register Application,8/2/02,1306303025,ca3d2dd5-f479-4cb9-8493-83acf895d3fa,-9774362.504,5159036.556000001,129656,,,
26527,129657,,,5835 N. Nina Av,"Nina, N",Cook,, ,1915,1915,National Register Application,8/2/02,1306307012,5db9d748-2b48-4538-87a5-93fe935efadb,-9774356.664,5159040.986199996,129657,,,
26528,129658,,,5842 N. Nina Av,"Nina, N",Cook,"Reynertson, Theis J.", ,1916,1916,National Register Application,8/2/02,1306303027,3ad81737-c499-48ed-9742-a6da2fc37e79,-9774333.717,5159058.72,129658,,,
26530,129660,,,5852 N. Nina Av,"Nina, N",Cook,, ,1922,1922,National Register Application,8/2/02,1306303045,26d4fd89-27b9-4b26-82c9-e19bc2bf7b32,-9774305.34,5159080.889,129660,,,
26531,129662,,,5911 N. Nina Av,"Nina, N",Cook,"Jones, William C.", ,1928,1928,National Register Application,8/2/02,1306305059,558a78ac-3e63-429b-bbdf-c61ed0e6f75b,-9774141.345,5159208.666,129662,,,
26532,129663,,,5925 N. Nina Av,"Nina, N",Cook,"Nimmons, George C.", ,1922,1922,National Register Application,8/2/02,1306305008,8fb3267d-7a46-4230-b868-00cceefc95aa,-9774103.382,5159237.673499999,129663,,,
26533,129664,,,5935 N. Nina Av,"Nina, N",Cook,"Hulla, John", ,1910,1910,National Register Application,8/2/02,1306305010,53e26282-dd07-4ff1-8880-abd05e15af32,-9774076.076,5159268.533100001,129664,,,
26535,129666,"Low, Jasper A., House",,5957 N. Nina Av,"Nina, N",Cook,, ,1880,1880,National Register Application,8/2/02,1306305053,618380dd-d2bd-402f-8a5a-b9cb756bae8f,-9774010.176,5159362.235799997,129666,https://idnr.maps.arcgis.com/sharing/rest/content/items/cef499b5831e423cb5fe05810771e74e/data,,
26536,129667,,,5971 N. Nina Av,"Nina, N",Cook,, ,1870,1870,National Register Application,8/2/02,1306305050,10a7e372-b216-40d9-8071-08c796bf82f4,-9773967.936,5159422.123000002,129667,https://idnr.maps.arcgis.com/sharing/rest/content/items/d6d27fa741244da39ffdb8827eb0935d/data,,
26537,129668,Norwegian Old People's Home,,6016 N. Nina Av,"Nina, N",Cook,, ,1909,1909,National Register Application,8/2/02,1306117004,a06e7782-6519-48f6-9351-d465bae64493,-9773849.718,5159586.670599998,129668,https://idnr.maps.arcgis.com/sharing/rest/content/items/0a6551f570384dc9ba826220ab649f44/data,,
26538,129669,,,6504 N. Nordica Av,"Nordica, N",Cook,, ,1912,1912,National Register Application,8/2/02,1031303036,7c8e80c0-f2e3-44ba-a04d-9d693baccab9,-9774180.887,5160995.646300001,129669,,,
26539,129670,Norwegian Old People's Home,,6011 N. Northcott Av,"Northcott, N",Cook,Giaver & Dinkelberg, ,1924,1924,National Register Application,8/2/02,1306117004,2f8db520-3bd3-495f-a2fc-91ce11a348c1,-9773897.147,5159557.426099998,129670,,,
26541,129672,,,6049 N. Northcott Av,"Northcott, N",Cook,, ,1890,1890,National Register Application,8/2/02,1306117012,ab85c584-6d0f-489c-aefd-21ed923dd1eb,-9774042.662,5159671.611299997,129672,https://idnr.maps.arcgis.com/sharing/rest/content/items/2b450695251b4fc897b62c09a6fcb70e/data,,
26542,129673,,,6058 N. Northcott Av,"Northcott, N",Cook,, ,1895,1895,National Register Application,8/2/02,1306115006,19986862-2b9e-4f83-bcd7-d994977bb1f5,-9774068.582,5159693.149800004,129673,https://idnr.maps.arcgis.com/sharing/rest/content/items/030d71fbe5314b189a9b67232c661e92/data,,
26543,129674,,,6070 N. Northcott Av,"Northcott, N",Cook,"Braucher, Ernest N.", ,1870,1870,National Register Application,8/2/02,1306115021,03acd633-d996-49fe-ac25-846f88c83225,-9774122.578,5159730.902199999,129674,https://idnr.maps.arcgis.com/sharing/rest/content/items/75559fb1fb0d40cca7f56c7b76333b41/data,,
26547,129678,,,6084 N. Northcott Av,"Northcott, N",Cook,, ,1870,1870,National Register Application,8/2/02,1306115002,1493718c-0e8a-4aa9-b635-6a81788c50c1,-9774189.257,5159772.194399995,129678,https://idnr.maps.arcgis.com/sharing/rest/content/items/e3e28105e7c04103a85e8c5711d42b9c/data,,
26549,129680,,,6119 N. Northcott Av,"Northcott, N",Cook,"Krause, Leo E.", ,1914,1914,National Register Application,8/2/02,1306107026,a8173921-b0c8-4add-8345-35d0e0526018,-9774301.796,5159846.542499998,129680,,,
26551,129682,,,6139 N. Northcott Av,"Northcott, N",Cook,, ,1910,1910,Chicago Historic Resources Survey,1983-1994,1306107022,a346ddc2-fb9d-46c4-8bae-d8f0ada36b8c,-9774346.01,5159879.569399994,129682,,,
26552,129683,,,6147 N. Northcott Av,"Northcott, N",Cook,, ,1904,1904,Chicago Historic Resources Survey,1983-1994,1306107020,88399979-baca-443f-95f6-8b99700d0a6d,-9774363.458,5159892.28,129683,https://idnr.maps.arcgis.com/sharing/rest/content/items/a8fa04804e594fcd96b9389a29f9a1cb/data,,
26553,129684,,,6153 N. Northcott Av,"Northcott, N",Cook,, ,1870,1870,Chicago Historic Resources Survey,1983-1994,1306107019,8403d88d-35f4-46bf-8531-0e2b39503153,-9774376.842,5159902.438899999,129684,https://idnr.maps.arcgis.com/sharing/rest/content/items/cc10821d8d674078b6991e19011850ed/data,,
26554,129685,,,6155 N. Northcott Av,"Northcott, N",Cook,, ,1920,1920,Chicago Historic Resources Survey,1983-1994,1306107018,a07dcb0c-9c98-4531-a842-2477bad76d16,-9774381.31,5159905.412199994,129685,,,
26555,129686,Norwood Park Station,,6090 N. Northwest Hwy,"Northwest, N",Cook,Frost & Granger, ,1905,1905,Chicago Historic Resources Survey,1983-1994,1306500005,be499112-5416-4720-a938-0d845b7601a4,-9773687.918,5159816.447699999,129686,https://idnr.maps.arcgis.com/sharing/rest/content/items/cb1a814e5f634009be2672e5bd913589/data,,
26556,129687,,,6134 N. Olcott Av,"Olcott, N",Cook,Dewey & Pavlovich, ,1928,1928,Chicago Historic Resources Survey,1983-1994,1201214057,30224cb9-ccad-408e-a8e1-feba9cf5afee,-9775380.9,5159894.7722999975,129687,,,
26558,129689,,,6709 W. Raven St,"Raven, W",Cook,, ,1926,1926,Chicago Historic Resources Survey,1983-1994,1306216014,3105d16d-b260-4beb-8015-898f3583966e,-9773298.386,5160017.585600004,129689,,,
26559,129690,"Woodward, David, House",,7130 W. Talcott Av,"Talcott, W",Cook,, ,1870,1870,Chicago Historic Resources Survey,1983-1994,1306312028,b34c3f2a-23bc-4f58-ab16-772cb9e5c478,-9774396.882,5158713.594099998,129690,,,
26560,129691,,,7150 W. Talcott Av,"Talcott, W",Cook,, ,1890,1890,Chicago Historic Resources Survey,1983-1994,1306312040,c3f1561f-4063-4ebd-8119-67d2558be353,-9774450.298,5158738.121299993,129691,,,
26563,129694,,,6838 W. Thorndale Av,"Thorndale, W",Cook,, ,1920,1920,Chicago Historic Resources Survey,1983-1994,1306306033,c95f122e-15d1-4ef7-b580-3e451bb0a8b8,-9773594.419,5159207.064199997,129694,,,
26566,129735,"Jefferson Park, Fieldhouse",Fieldhouse,5445 W. Higgins Av,"Higgins, W",Cook,"Hatzfeld, Clarence", ,1930,1930,Chicago Historic Resources Survey,1983-1994,1309329003,7db6f017-35f3-4d93-845e-a6924c4c79c7,-9769717.922,5156281.808200001,129735,,,
26751,129623,,,5745 N. Newcastle Av,"Newcastle, N",Cook,, ,,,National Register Application,8/2/02,1306405001,e78dc13f-71ec-4b6a-9159-c4a4abade434,-9773574.822,5158824.884300001,129623,https://idnr.maps.arcgis.com/sharing/rest/content/items/a7396791f7d84b049ae3d2c7123bfa4d/data,,
26753,129661,,,5872 N. Nina Av,"Nina, N",Cook,, ,,,National Register Application,8/2/02,1306303035,ae96d394-f3b1-4195-8c77-d31b71f12515,-9774248.168,5159125.636,129661,https://idnr.maps.arcgis.com/sharing/rest/content/items/710a8a912eee4513817f34247e090525/data,,
26853,130368,"Schurz, Carl, High School",,3601 N. Milwaukee Av,"Milwaukee, N",Cook,"Perkins, Dwight H.; Hussander, Arthur; Christensen, John", ,1910,1910,National Register Application,10-Mar,1322220001,bdb23ae5-f931-4640-867c-39631acf09a0,-9766680.12,5152915.828199995,130368,https://idnr.maps.arcgis.com/sharing/rest/content/items/e63291c533e846f18ed3c48e8a6d3fd9/data,91ddc6a0cdcc457d9e290898115a5bdd,https://idnr.maps.arcgis.com/sharing/rest/content/items/91ddc6a0cdcc457d9e290898115a5bdd/data
26988,130445,O.A Thorp Scholastic Academy,,6000 W. Warwick Av,"Warwick, W",Cook,"Hussander, Arthur F.", ,1916,1916,Chicago Historic Resources Survey,1983-1994,1320116001,5474dd02-429f-4b09-bf4d-d020c5446131,-9771246.136,5153227.381899998,130445,,,
27090,130483,,,4701 W. Wrightwood Av,"Wrightwood, W",Cook,"Klafter, Joseph H.", ,1924,1924,Chicago Historic Resources Survey,1983-1994,1327312017,e56347ca-8ca1-458b-94c9-c9b7d939d24e,-9767615.91,5150250.464399998,130483,,,
27354,130959,Congress Theater,,2117 N. Milwaukee Av,"Milwaukee, N",Cook,Fridstein & Co.,,1925,1925,Chicago Historic Resources Survey,1983-1994,1336221032,4081c389-dee5-4cdd-9517-c76a41954e19,-9761844.878,5149029.344999998,130959,https://idnr.maps.arcgis.com/sharing/rest/content/items/6b846d2f92434f7bb6cec64051916089/data,e45d39eb3f93400984aa352114a2bf3d,https://idnr.maps.arcgis.com/sharing/rest/content/items/e45d39eb3f93400984aa352114a2bf3d/data
